,ATOMUSDT,AXSUSDT,date,rolling_hedge_ratio,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,returns
2275,8.415,5.68,2023-11-05 06:00:00,0.9032600022274608,-1.9209329187440822,-1.8106201879983226,0.06683916488998373,-1.6504205420180331,1,-823.6969203578801,905.276256854595,10236.179663598225,-0.0008051396456733595
2276,8.465,5.7,2023-11-05 07:00:00,0.8996927666858028,-1.91589926999532,-1.8144902179148472,0.06949919483565342,-1.4591399557977232,1,-823.6969203578801,905.276256854595,10213.100342717422,-0.00225722672611533
2277,8.413,5.65,2023-11-05 08:00:00,0.8963010569252535,-1.890580791912158,-1.81754992500917,0.07079265877771522,-1.0316163874039626,1,-823.6969203578801,905.276256854595,10210.6687697333,-0.0002381120724801076
2278,8.483,5.71,2023-11-05 09:00:00,0.8927597935093611,-1.8632813283399106,-1.8205007627713097,0.0707923749610093,-0.6043103595855255,1,-823.6969203578801,905.276256854595,10207.326560719524,-0.000327378764617599
2279,8.429,5.74,2023-11-05 10:00:00,0.8900530670458644,-1.7622573021295906,-1.8200446840580844,0.07113261513292334,0.8123893915682454,0,0.0,0.0,10278.96448212449,0.00699377093257536
2280,8.42,5.75,2023-11-05 11:00:00,0.8875926719631211,-1.7235302979294795,-1.8175485935165696,0.07320161169365579,1.2843746662375526,0,0.0,0.0,10278.96448212449,0.0
2281,8.381,5.83,2023-11-05 12:00:00,0.886059603812993,-1.5960655395566947,-1.8114412024820339,0.08343232034863635,2.5814416047085205,-1,781.1127955951159,-881.5578458082753,10278.96448212449,0.0
2282,8.147,5.66,2023-11-05 13:00:00,0.8849493454924471,-1.5496823177269663,-1.8050993950017793,0.09542389130417271,2.67665753077127,-1,781.1127955951159,-881.5578458082753,10246.048921742638,-0.003207363420576618
2283,8.243,5.71,2023-11-05 14:00:00,0.8835782622390871,-1.573335615636795,-1.799740454271139,0.10370355375700968,2.183192672112652,-1,781.1127955951159,-881.5578458082753,10276.957857829355,0.003012127783048573
2284,8.292,5.68,2023-11-05 15:00:00,0.8816642806544124,-1.6307602151863874,-1.7960806142640915,0.10772378540244766,1.5346694182726686,-1,781.1127955951159,-881.5578458082753,10341.679120187764,0.0062779586252568916
2285,8.367,5.72,2023-11-05 16:00:00,0.8795218385840586,-1.6389592234328196,-1.7918040292927013,0.11139176694303159,1.3721373675493467,-1,781.1127955951159,-881.5578458082753,10365.000266025068,0.002252524923289675
2286,8.388,5.72,2023-11-05 17:00:00,0.8772624327449713,-1.6384772858648189,-1.7869405332106352,0.11485824020456924,1.2925781126490756,-1,781.1127955951159,-881.5578458082753,10381.403634732565,0.0015813219682914489
2287,8.412,5.74,2023-11-05 18:00:00,0.8749801217712746,-1.6203327843399622,-1.781793065362536,0.11881525086383934,1.3589188243822765,-1,781.1127955951159,-881.5578458082753,10382.519184910681,0.00010745081157141403
2288,8.367,5.75,2023-11-05 19:00:00,0.8731185036579794,-1.5553825201063143,-1.7728684694015067,0.1254727866371247,1.7333316261172682,-1,781.1127955951159,-881.5578458082753,10338.55353065082,-0.004243575691366074
2289,8.321,5.74,2023-11-05 20:00:00,0.8715734570251563,-1.5123627359063256,-1.7613709021587785,0.13304518909011684,1.8716059404732748,-1,781.1127955951159,-881.5578458082753,10311.437920511526,-0.0026262118110889666
2290,8.254,5.64,2023-11-05 21:00:00,0.8698512253538878,-1.5397520140709897,-1.753392723605685,0.13898906081261156,1.537104490710466,-1,781.1127955951159,-881.5578458082753,10347.259147787481,0.0034679111715107095
2291,8.339,5.73,2023-11-05 22:00:00,0.8681521653776648,-1.5095209070843465,-1.7453841355029462,0.14595193917075092,1.6160335365099914,-1,781.1127955951159,-881.5578458082753,10334.31352929032,-0.0012518990107808923
2292,8.358,5.72,2023-11-05 23:00:00,0.8662412289158935,-1.5200441912790383,-1.7372894074077587,0.15157371294276836,1.4332644619634571,-1,781.1127955951159,-881.5578458082753,10357.970250864713,0.002286526913373232
2293,8.556,5.81,2023-11-06 00:00:00,0.8634795642490197,-1.5779311517146128,-1.7311701666008545,0.15424434994207462,0.9934821920140967,-1,781.1127955951159,-881.5578458082753,10433.290378269798,0.007245395865818942
2294,8.477,5.78,2023-11-06 01:00:00,0.8612861759891578,-1.5211229138600908,-1.7231775149621276,0.15879586002914475,1.2724173102809637,-1,781.1127955951159,-881.5578458082753,10398.029202792033,-0.003385403312332232
2295,8.486,5.89,2023-11-06 02:00:00,0.8598581710817357,-1.4067564397996097,-1.7103182213857586,0.1683201576401323,1.8034784772193626,-1,781.1127955951159,-881.5578458082753,10308.08785491348,-0.008687472721193247
2296,8.482,5.86,2023-11-06 03:00:00,0.858249725385862,-1.41967417072288,-1.695295138622064,0.17357362162742232,1.5879196695613549,-1,781.1127955951159,-881.5578458082753,10331.410139105346,0.0022599671876784837
2297,8.461,5.8,2023-11-06 04:00:00,0.8563803272081661,-1.4458339485082945,-1.6784374811161367,0.17238071002094396,1.349359406743256,-1,781.1127955951159,-881.5578458082753,10367.900241146348,0.0035257348356806215
2298,8.415,5.8,2023-11-06 05:00:00,0.8548521571080439,-1.3935809020641887,-1.6632812212037458,0.1768642015501962,1.5249005552037214,-1,781.1127955951159,-881.5578458082753,10331.969052548971,-0.0034716378326127523
2299,8.526,5.84,2023-11-06 06:00:00,0.8528932747866741,-1.4317680608311836,-1.6533673705627658,0.18132216683595712,1.2221302756218662,-1,781.1127955951159,-881.5578458082753,10383.410259027696,0.004966485184003015
2300,8.519,5.9,2023-11-06 07:00:00,0.8514471662428695,-1.3534784092230057,-1.6382757203808973,0.18691584160332267,1.5236659916835482,-1,781.1127955951159,-881.5578458082753,10325.048998710035,-0.005636480638393319
2301,8.491,6.03,2023-11-06 08:00:00,0.8510838677623267,-1.1965531211699156,-1.6168192423726617,0.19945644070712581,2.1070571585093547,-1,781.1127955951159,-881.5578458082753,10188.575320478296,-0.013305858546564431
2302,8.587,5.99,2023-11-06 09:00:00,0.8498515825128582,-1.3076755390379127,-1.597315775993824,0.2001471418357094,1.4471365131642109,-1,781.1127955951159,-881.5578458082753,10298.824462687759,0.010762732959097418
2303,8.561,6.12,2023-11-06 10:00:00,0.849754136905681,-1.1547451660495351,-1.5703431808037618,0.20353341829910296,2.0419153681361735,-1,781.1127955951159,-881.5578458082753,10163.91301004721,-0.013186252098539016
2304,8.572,6.09,2023-11-06 11:00:00,0.8493507655418785,-1.190634762224982,-1.5453637281482737,0.20258240429239405,1.751035422658423,-1,781.1127955951159,-881.5578458082753,10198.951986173004,0.003441461770214128
2305,8.632,6.08,2023-11-06 12:00:00,0.8484992833448165,-1.244245813832456,-1.5228074913178864,0.19691636174260516,1.4146192577412444,-1,781.1127955951159,-881.5578458082753,10254.634332366793,0.005444764833636871
2306,8.665,6.01,2023-11-06 13:00:00,0.8469597648027387,-1.3289063620157302,-1.5032410610518998,0.18533257132430217,0.9406587184888939,-1,781.1127955951159,-881.5578458082753,10342.120103828012,0.008495153726125701
2307,8.57,6.03,2023-11-06 14:00:00,0.8461668296194917,-1.2216497298390445,-1.480943358982796,0.1771851440609522,1.4634050191846433,-1,781.1127955951159,-881.5578458082753,10250.283231330312,-0.008919549590022512
2308,8.55,5.97,2023-11-06 15:00:00,0.8450849444367632,-1.2554762749343258,-1.4606831905359432,0.16637945138100377,1.233366944645706,-1,781.1127955951159,-881.5578458082753,10287.554446166905,0.003629520920131641
2309,8.549,5.97,2023-11-06 16:00:00,0.844079846794623,-1.2460386102472318,-1.4434759008065312,0.16071222513016076,1.2285144481037147,-1,781.1127955951159,-881.5578458082753,10286.77333337131,-7.593082061688422e-05
2310,8.523,5.95,2023-11-06 17:00:00,0.8431519159466857,-1.2361837796136017,-1.4272310168626687,0.15598926028599897,1.2247460940502628,-1,781.1127955951159,-881.5578458082753,10284.095557602002,-0.0002603463955387552
2311,8.564,5.98,2023-11-06 18:00:00,0.8421587358105781,-1.2322474134817902,-1.4151037459935052,0.1565520976395194,1.1680222447914068,-1,781.1127955951159,-881.5578458082753,10289.674446847153,0.0005423302953892076
2312,8.616,6.0,2023-11-06 19:00:00,0.8409524183381495,-1.2456460364014958,-1.4049692032826562,0.15737846692259558,1.012356836335947,-1,781.1127955951159,-881.5578458082753,10312.661155301936,0.002231467192564918
2313,8.648,5.99,2023-11-06 20:00:00,0.8395166393770624,-1.270139897332836,-1.394862679339191,0.15592205300921036,0.7999046933982301,-1,781.1127955951159,-881.5578458082753,10346.47234321906,0.003273246490003777
2314,8.639,6.0,2023-11-06 21:00:00,0.8382331588274572,-1.2414962591104022,-1.381887214136658,0.15175543418571563,0.9251131979527526,-1,781.1127955951159,-881.5578458082753,10330.626749600622,-0.0015326711594493214
2315,8.74,6.02,2023-11-06 22:00:00,0.836502865145872,-1.291035041374922,-1.3702897414013948,0.14455576426185826,0.5482638511938224,-1,781.1127955951159,-881.5578458082753,10391.887985039564,0.0059125462993795015
2316,8.738,6.02,2023-11-06 23:00:00,0.8347955294446355,-1.2744433362872254,-1.358155276415475,0.13631091711430252,0.6141249864679109,-1,781.1127955951159,-881.5578458082753,10390.325759448373,-0.0001503425586264505
2317,8.564,5.94,2023-11-07 00:00:00,0.8338075451912123,-1.2007278170175413,-1.3441684441713944,0.12985625111239574,1.1046108749104386,-1,781.1127955951159,-881.5578458082753,10324.936760679484,-0.006313143836115963
2318,8.57,5.94,2023-11-07 01:00:00,0.8326824385327913,-1.1960884982260218,-1.3321919767753847,0.12622229214769412,1.078284003827998,-1,781.1127955951159,-881.5578458082753,10329.623437453056,0.0004538152164993462
2319,8.447,5.85,2023-11-07 02:00:00,0.8317225811465825,-1.1755606429451815,-1.3209652403433465,0.12461258971926255,1.1668531865499658,-1,781.1127955951159,-881.5578458082753,10312.8867697176,-0.0016215732713616231
2320,8.524,5.92,2023-11-07 03:00:00,0.830701781868801,-1.160901988649659,-1.308336906162635,0.12081461652821292,1.2203400693536677,-1,781.1127955951159,-881.5578458082753,10311.323405771844,-0.0001516047339943677
2321,8.506,5.9,2023-11-07 04:00:00,0.8296873982093458,-1.1573210091686947,-1.296596909565447,0.11766183993852841,1.1836964343708718,-1,781.1127955951159,-881.5578458082753,10314.8945323673,0.000346270619446411
2322,8.553,5.94,2023-11-07 05:00:00,0.8286731739364164,-1.1476416566781698,-1.2841834917454178,0.11281983503648974,1.210264445282036,-1,781.1127955951159,-881.5578458082753,10316.344519927938,0.0001405623345597882
2323,8.557,6.02,2023-11-07 06:00:00,0.8281670239382517,-1.0666252238396208,-1.2671399608162517,0.1052829674722229,1.9045315856008074,-1,781.1127955951159,-881.5578458082753,10248.944343445659,-0.006554774722689469
2324,8.526,5.99,2023-11-07 07:00:00,0.827606848385933,-1.0661759893384648,-1.2519750633321973,0.1000742048608073,1.8566130428131755,-1,781.1127955951159,-881.5578458082753,10251.176582156455,0.00021777810264825146
2325,8.553,5.93,2023-11-07 08:00:00,0.8265633285330966,-1.1395961489435757,-1.243069720303663,0.09768406846802487,1.0592676265726728,-1,781.1127955951159,-881.5578458082753,10325.160098386023,0.007191157124042845
2326,8.408,5.84,2023-11-07 09:00:00,0.82582547302139,-1.1035405771638462,-1.2325319338516953,0.09499020663128098,1.3579437424380894,-1,781.1127955951159,-881.5578458082753,10291.238949147473,-0.003290698804431654
2327,8.312,5.81,2023-11-07 10:00:00,0.8253647079349414,-1.050431452355233,-1.219351850646593,0.0917497419757025,1.8410994369454923,-1,781.1127955951159,-881.5578458082753,10242.69885614459,-0.004727800763549305
2328,8.352,5.83,2023-11-07 11:00:00,0.8249194025857725,-1.0597268503963715,-1.208223382257666,0.09012090222395745,1.6477479496628773,-1,781.1127955951159,-881.5578458082753,10256.31221105223,0.0013281964543849331
2329,8.386,5.84,2023-11-07 12:00:00,0.8243369582870868,-1.0728897321955086,-1.1962607713031432,0.08295852416289393,1.487141199202005,-1,781.1127955951159,-881.5578458082753,10274.05446764438,0.0017283920240356739
2330,8.363,5.8,2023-11-07 13:00:00,0.8235658511434159,-1.0874812131123868,-1.187394198099456,0.07972766322214862,1.2531783944134596,-1,781.1127955951159,-881.5578458082753,10291.351187178025,0.0016821183984808501
2331,8.373,5.8,2023-11-07 14:00:00,0.8227446800531394,-1.0888412060849353,-1.1838038009299567,0.08170185200518312,1.1623065146552256,-1,781.1127955951159,-881.5578458082753,10299.162315133975,0.000758711367715601
2332,8.297,5.71,2023-11-07 15:00:00,0.8218582143472845,-1.1089576044394196,-1.1771798697766735,0.07933387277626595,0.8599386737321082,-1,781.1127955951159,-881.5578458082753,10319.137948791493,0.001937661170100989
2333,8.218,5.67,2023-11-07 16:00:00,0.8210881209969763,-1.0777021783531513,-1.174611770186794,0.0813075639725302,1.1918890088305145,-1,781.1127955951159,-881.5578458082753,10292.69235177181,-0.0025660614458150486
2334,8.388,5.78,2023-11-07 17:00:00,0.8201902861600019,-1.0997561203100954,-1.1715824821229646,0.08237592828730554,0.8719338683790941,-1,781.1127955951159,-881.5578458082753,10328.510163984069,0.003473885502584833
2335,8.495,5.87,2023-11-07 18:00:00,0.8192591994653681,-1.0896068994583006,-1.166427851643826,0.0825103845484081,0.931045862965955,-1,781.1127955951159,-881.5578458082753,10332.74902699,0.0004103199157635721
2336,8.445,5.88,2023-11-07 19:00:00,0.8186036946809893,-1.033108201580955,-1.156567912962667,0.08006231500348261,1.5420452353437646,-1,781.1127955951159,-881.5578458082753,10284.877808752164,-0.00464372593844382
2337,8.521,5.95,2023-11-07 20:00:00,0.8179129078913793,-1.0194358881424437,-1.1498274515727802,0.08285754059678722,1.573683728616396,-1,781.1127955951159,-881.5578458082753,10282.533332010811,-0.00022797976230081154
2338,8.516,5.9,2023-11-07 21:00:00,0.8169855141869037,-1.0574486388156714,-1.1432265303688252,0.08203464266650431,1.0456300992480319,-1,781.1127955951159,-881.5578458082753,10322.705660323249,0.0038992393367469074
2339,8.431,5.84,2023-11-07 22:00:00,0.8161507600014436,-1.0409670575721703,-1.136390811946323,0.08171558327355602,1.1677546748299699,-1,781.1127955951159,-881.5578458082753,10309.204543446162,-0.0013087609117008936
2340,8.463,5.86,2023-11-07 23:00:00,0.8153585839424367,-1.0403796959048401,-1.1298640091560308,0.08128858411392995,1.1008226336649436,-1,781.1127955951159,-881.5578458082753,10316.56899598904,0.0007141019794240652
2341,8.438,5.92,2023-11-08 00:00:00,0.814951175862612,-0.9565580219287204,-1.1206743627709286,0.08482157724370482,1.9348418901794042,-1,781.1127955951159,-881.5578458082753,10244.147705350666,-0.007044656195159002
2342,8.482,5.9,2023-11-08 01:00:00,0.8141976311770298,-1.0060243076435658,-1.1126869718123311,0.08392506150668072,1.2709274471043985,-1,781.1127955951159,-881.5578458082753,10296.147825273016,0.005063240783086914
2343,8.48,5.86,2023-11-08 02:00:00,0.8132795087091023,-1.036610233853187,-1.1049026496963426,0.07953256515794525,0.8586723653076229,-1,781.1127955951159,-881.5578458082753,10329.847913514157,0.0032677324921034654
2344,8.477,5.88,2023-11-08 03:00:00,0.8125051738414956,-1.0076063586543587,-1.0971063196811415,0.07710778617245002,1.1607123673168094,-1,781.1127955951159,-881.5578458082753,10309.873418211206,-0.0019355398474439004
2345,8.541,5.88,2023-11-08 04:00:00,0.8114677275291828,-1.0507458608267513,-1.0890966803295357,0.06823868438093793,0.5620099486193711,-1,781.1127955951159,-881.5578458082753,10359.864637129294,0.004837150452400745
2346,8.493,5.85,2023-11-08 05:00:00,0.810452661464523,-1.0331744538181944,-1.0810543842472347,0.05926928031719386,0.8078372163926955,-1,781.1127955951159,-881.5578458082753,10348.817958314976,-0.0010668645686351655
2347,8.562,5.9,2023-11-08 06:00:00,0.8094094267038819,-1.0301635114386363,-1.0753689073946044,0.055451436069574436,0.8152249817164222,-1,781.1127955951159,-881.5578458082753,10358.636848920625,0.000948343621458238
2348,8.54,5.92,2023-11-08 07:00:00,0.8085945873621901,-0.9853977760731034,-1.0683458833228405,0.052919226005806744,1.5674474762846182,-1,781.1127955951159,-881.5578458082753,10323.821210501366,-0.003366686029703415
2349,8.648,5.95,2023-11-08 08:00:00,0.8074547283635706,-1.0328684908881582,-1.063589478254273,0.0492347749855158,0.6239692854319415,-1,781.1127955951159,-881.5578458082753,10381.734657051391,0.00559401524346633
2350,8.609,5.94,2023-11-08 09:00:00,0.806375392118911,-1.0020857507517045,-1.0582956036576745,0.04689315056898572,1.1986793854526423,-1,781.1127955951159,-881.5578458082753,10360.086836481265,-0.002087360402457491
2351,8.674,5.96,2023-11-08 10:00:00,0.805186091985968,-1.0241841618862866,-1.053857708748261,0.043365635419420866,0.6842640854902688,-1,781.1127955951159,-881.5578458082753,10393.228011278781,0.003193822597692226
2352,8.65,5.97,2023-11-08 11:00:00,0.8042020047467562,-0.9863473410594414,-1.04848123156097,0.04128613250206814,1.5049578814003963,-1,781.1127955951159,-881.5578458082753,10365.665725726416,-0.002655469226624267
2353,8.634,6.0,2023-11-08 12:00:00,0.8032766754955796,-0.9354908162288345,-1.0441100846406104,0.045974587850063364,2.3625936303336807,-1,781.1127955951159,-881.5578458082753,10326.721185622646,-0.0037641463262517863
2354,8.634,6.0,2023-11-08 13:00:00,0.8023802802523974,-0.9277513396991992,-1.039495929652635,0.050415501070715435,2.216472862120261,-1,781.1127955951159,-881.5578458082753,10326.721185622646,0.0
2355,8.525,5.96,2023-11-08 14:00:00,0.8017840791383811,-0.8752092746546998,-1.0306830338430057,0.05519557604395785,2.8167793568181336,-1,781.1127955951159,-881.5578458082753,10276.842204735109,-0.0048417914304431904
2356,8.463,5.96,2023-11-08 15:00:00,0.8013896759982906,-0.8221608279735326,-1.0213037088699952,0.06535951859110037,3.046884144639014,-1,781.1127955951159,-881.5578458082753,10228.413211408213,-0.004723577677079602
2357,8.555,6.03,2023-11-08 16:00:00,0.8009974224533708,-0.8225329490885871,-1.0137070920944402,0.07446690200995597,2.5672364210920686,-1,781.1127955951159,-881.5578458082753,10238.566539396383,0.000992166792042378
2358,8.56,6.03,2023-11-08 17:00:00,0.8006111775982735,-0.8232316802412214,-1.0058239197559353,0.08160311808122706,2.237564492731309,-1,781.1127955951159,-881.5578458082753,10242.472103374359,0.0003813833949964626
2359,8.648,6.07,2023-11-08 18:00:00,0.800142767490434,-0.8496346532572732,-0.9983820837913275,0.0853691443960046,1.7424027332879768,-1,781.1127955951159,-881.5578458082753,10275.947715554397,0.0032629843990788555
2360,8.659,6.07,2023-11-08 19:00:00,0.799658624444464,-0.8542440290646143,-0.9906075109897351,0.08756724276126229,1.5572430697274946,-1,781.1127955951159,-881.5578458082753,10284.539956305945,0.0008358013086910651
2361,8.712,6.05,2023-11-08 20:00:00,0.7988713433043052,-0.909767142867107,-0.9846383755491408,0.08673960775840726,0.8631723686204571,-1,781.1127955951159,-881.5578458082753,10343.570091388652,0.005723286920497306
2362,8.639,6.03,2023-11-08 21:00:00,0.7983243200426016,-0.8667238008480345,-0.976563915429428,0.0860396252209561,1.276622420185072,-1,781.1127955951159,-881.5578458082753,10304.180014226373,-0.003815439914386718
2363,8.677,6.03,2023-11-08 22:00:00,0.7976862191549065,-0.8915233236071227,-0.9703579536045603,0.08520345454017803,0.9252515689990344,-1,781.1127955951159,-881.5578458082753,10333.862300458986,0.0028764653396952714
2364,8.65,6.02,2023-11-08 23:00:00,0.7971581988136881,-0.875418419738403,-0.9628800302521706,0.08327794771972559,1.0502373426410834,-1,781.1127955951159,-881.5578458082753,10321.587833436002,-0.0011884968265760373
2365,8.721,6.07,2023-11-09 00:00:00,0.796406457603492,-0.8754607167600543,-0.9557418241622291,0.08119263983184438,0.9887732135381055,-1,781.1127955951159,-881.5578458082753,10332.968949632843,0.001102044209250216
2366,8.776,6.05,2023-11-09 01:00:00,0.79524755522359,-0.9290925446422262,-0.9522746355976046,0.07998687046802815,0.28982370256184203,-1,781.1127955951159,-881.5578458082753,10393.561310306739,0.0058468573881024785
2367,8.798,6.08,2023-11-09 02:00:00,0.7942052169126704,-0.9074174983976748,-0.9485406892727791,0.07935566864363791,0.5182136522568539,-1,781.1127955951159,-881.5578458082753,10384.299056435582,-0.0008915503638189554
2368,8.799,6.07,2023-11-09 03:00:00,0.7931024928193633,-0.9085088343175771,-0.9435760291228427,0.0769291018553547,0.4558378293717811,-1,781.1127955951159,-881.5578458082753,10393.895747689261,0.0009237272079243454
2369,8.819,6.09,2023-11-09 04:00:00,0.7920529830959927,-0.8951152579235604,-0.9387143024678891,0.07515016162982208,0.5801590255931955,-1,781.1127955951159,-881.5578458082753,10391.886846685,-0.0001932956819301883
2370,8.808,6.13,2023-11-09 05:00:00,0.7913002374213518,-0.8397724912072668,-0.9320273956446365,0.07471579371966397,1.2347443538311733,-1,781.1127955951159,-881.5578458082753,10348.032292101121,-0.004229005875104281
2371,8.878,6.18,2023-11-09 06:00:00,0.7905400265825623,-0.8384143559999879,-0.9280892734470122,0.07647118692818157,1.172662816535633,-1,781.1127955951159,-881.5578458082753,10358.632295502364,0.0010238253758663282
2372,8.782,6.09,2023-11-09 07:00:00,0.7897357195593999,-0.8454590891706504,-0.9227370994979149,0.07644739802857214,1.010865148064058,-1,781.1127955951159,-881.5578458082753,10362.985673247978,0.0004201774027711736
2373,8.777,6.11,2023-11-09 08:00:00,0.7891058523725949,-0.8159820662742643,-0.9153828272452842,0.07572384539358289,1.3126745010686356,-1,781.1127955951159,-881.5578458082753,10341.448952353836,-0.0020803976588846906
2374,8.814,6.12,2023-11-09 09:00:00,0.7883507146842406,-0.828523199226896,-0.9094133885977022,0.07526030949551556,1.0748054308177681,-1,781.1127955951159,-881.5578458082753,10361.534547332774,0.0019403581402729758
2375,8.786,6.1,2023-11-09 10:00:00,0.7875918508942256,-0.819782001956666,-0.9017145933020326,0.07204885451484715,1.137181040518594,-1,781.1127955951159,-881.5578458082753,10357.294545972276,-0.0004092896756466106
2376,8.779,6.1,2023-11-09 11:00:00,0.7870378519636276,-0.8094053023886874,-0.8942556215877157,0.06950820049885845,1.2207238655303962,-1,781.1127955951159,-881.5578458082753,10351.826756403112,-0.0005280561754777121
2377,8.794,6.09,2023-11-09 12:00:00,0.7863379671928559,-0.8250560834939753,-0.8874187073228936,0.06565994627751517,0.9497818284124001,-1,781.1127955951159,-881.5578458082753,10372.35902679512,0.0019814797381883936
2378,8.799,6.12,2023-11-09 13:00:00,0.7857419358818748,-0.7937432938246163,-0.8810302245812773,0.06511963304738028,1.3404088240661938,-1,781.1127955951159,-881.5578458082753,10349.817855398847,-0.00217556103445664
2379,9.004,6.23,2023-11-09 14:00:00,0.7847661611677551,-0.8360345151544664,-0.874469092056821,0.0589139444269114,0.6523850554606226,-1,781.1127955951159,-881.5578458082753,10412.974615456935,0.006083666726222909
2380,8.869,6.08,2023-11-09 15:00:00,0.7835759510257582,-0.8695351096474493,-0.8700507373533458,0.05375788938012869,0.009591665741384656,0,0.0,0.0,10439.758064922837,0.00256882055745215
2381,8.478,5.76,2023-11-09 16:00:00,0.7825828322544299,-0.8747372518530572,-0.8650691736855715,0.04523036095451727,-0.21375195694785057,0,0.0,0.0,10439.758064922837,0.0
2382,8.66,5.8,2023-11-09 17:00:00,0.7810289399386144,-0.9637106198684018,-0.8643146163125369,0.04328432117538465,-2.296351215792899,1,-702.9097564364038,899.9791435278307,10439.758064922837,0.0
2383,8.545,5.72,2023-11-09 18:00:00,0.7796136136372973,-0.9417983285307061,-0.8645248667225993,0.04365570207901393,-1.7700657217297053,1,-702.9097564364038,899.9791435278307,10448.594355430796,0.0008460495933067213
2384,8.624,5.75,2023-11-09 19:00:00,0.7779126774365457,-0.9587189302127701,-0.8655571197397182,0.045528224561264055,-2.0462429925790495,1,-702.9097564364038,899.9791435278307,10420.063858978156,-0.0027342931140912213
2385,8.701,5.72,2023-11-09 20:00:00,0.7756196605026479,-1.0286666660335397,-0.870672366119013,0.05440535766954133,-2.904020976650602,1,-702.9097564364038,899.9791435278307,10338.940433426716,-0.007815773566908194
2386,8.864,5.77,2023-11-09 21:00:00,0.7726831793563655,-1.0790637018148255,-0.879235795247056,0.0655775285466415,-3.047200939047946,1,-702.9097564364038,899.9791435278307,10269.365100303974,-0.006752190018626461
2387,8.834,5.88,2023-11-09 22:00:00,0.7704791304720209,-0.9264126385898326,-0.8826984515637643,0.06522182239535597,-0.6702386627758647,1,-702.9097564364038,899.9791435278307,10389.45009878513,0.011625676481609802
2388,9.023,5.96,2023-11-09 23:00:00,0.7677806128956104,-0.9676844701570921,-0.88751354456096,0.06600769814776736,-1.2145693282116647,1,-702.9097564364038,899.9791435278307,10328.598486300876,-0.00587427790014493
2389,9.218,6.1,2023-11-10 00:00:00,0.7648016280930218,-0.9499414077614752,-0.8908571030444334,0.06656096930910184,-0.8876719394313611,1,-702.9097564364038,899.9791435278307,10317.528163889672,-0.0010723874419342105
2390,9.193,6.18,2023-11-10 01:00:00,0.76250176664075,-0.829678740728415,-0.8900382600998934,0.06717518942186314,0.8985388785793814,0,0.0,0.0,10407.099239282808,0.008643980069427256
2391,9.279,6.19,2023-11-10 02:00:00,0.7596732331851783,-0.8590079307252694,-0.8883462863618321,0.0673002652589894,0.4359322437090092,0,0.0,0.0,10407.099239282808,0.0
2392,9.201,6.14,2023-11-10 03:00:00,0.7570888424620998,-0.8259744394937814,-0.8869879743166904,0.06815747750805205,0.8951847552706301,0,0.0,0.0,10407.099239282808,0.0
2393,9.254,6.16,2023-11-10 04:00:00,0.7544055895944027,-0.8212693261066022,-0.8846461744000063,0.06919529109736927,0.9159127346429153,0,0.0,0.0,10407.099239282808,0.0
2394,9.246,6.22,2023-11-10 05:00:00,0.7522648362093445,-0.7354406755915992,-0.8799802495951129,0.07436528314537574,1.943643161029255,0,0.0,0.0,10407.099239282808,0.0
2395,9.17,6.19,2023-11-10 06:00:00,0.750440155948401,-0.6915362300468368,-0.8738494333713389,0.08194589886454744,2.2247996037709816,-1,630.8485602663874,-840.6380645624239,10407.099239282808,0.0
2396,9.122,6.14,2023-11-10 07:00:00,0.7486310051178673,-0.6890120286851857,-0.8658467495061042,0.08787345058969777,2.0123793891581907,-1,630.8485602663874,-840.6380645624239,10418.850411618143,0.001128512627702454
2397,9.091,6.09,2023-11-10 08:00:00,0.7467568309130841,-0.698766349830847,-0.8588917112205433,0.09259982727013254,1.7292187913329264,-1,630.8485602663874,-840.6380645624239,10441.326009478005,0.0021548817328582884
2398,9.169,6.13,2023-11-10 09:00:00,0.7446063804513144,-0.6972959023581025,-0.8518512801552275,0.09663857813830619,1.5993134499136574,-1,630.8485602663874,-840.6380645624239,10456.906674596288,0.0014910991030320586
2399,9.288,6.12,2023-11-10 10:00:00,0.7417121830205705,-0.7690227558950591,-0.8476481967542775,0.0974308320721249,0.8069872666284379,-1,630.8485602663874,-840.6380645624239,10540.384033913611,0.007951292410387618
2400,9.387,6.2,2023-11-10 11:00:00,0.7386660031492002,-0.7338577715615422,-0.8441177060994199,0.0996204083975408,1.1068006677695932,-1,630.8485602663874,-840.6380645624239,10535.58699621499,-0.00045521392818399624
2401,9.35,6.11,2023-11-10 12:00:00,0.7353740212217867,-0.7657470984237058,-0.8416954641802106,0.10064206866623253,0.7546383611050216,-1,630.8485602663874,-840.6380645624239,10587.903025295753,0.004953361020868097
2402,9.199,5.98,2023-11-10 13:00:00,0.7323150302461962,-0.7565659632347579,-0.8387323599823476,0.10182903539599301,0.8069053824192761,-1,630.8485602663874,-840.6380645624239,10601.927841088642,0.001323730984853713
2403,9.18,5.95,2023-11-10 14:00:00,0.7291389081433404,-0.7434951767558644,-0.8363161303317342,0.10323772721149388,0.899099157672426,-1,630.8485602663874,-840.6380645624239,10615.160860380453,0.0012473927213929139
