,VCSH,HYG,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,returns
49,77.994,75.543,-34.33105818650148,-34.26383235380756,0.21948995566385304,-0.3062820459851805,0,0.0,0.0,9983.536130969143,0.0
50,78.003,75.769,-34.117736937734634,-34.2473242712872,0.21077558553252293,0.6148118778802711,0,0.0,0.0,9983.536130969143,0.0
51,78.003,75.569,-34.31773693773464,-34.24265318851106,0.20747564787160747,-0.3618918653529758,0,0.0,0.0,9983.536130969143,0.0
52,78.102,75.811,-34.21520320129932,-34.22993877276698,0.1964283145835452,0.07501755283550698,0,0.0,0.0,9983.536130969143,0.0
53,78.083,75.994,-34.00543694869599,-34.21219469010046,0.19164805558186193,1.0788407989673419,0,0.0,0.0,9983.536130969143,0.0
54,78.055,76.055,-33.90499194485952,-34.19313577397273,0.19285711132766128,1.4940793581817056,0,0.0,0.0,9983.536130969143,0.0
55,78.083,76.212,-33.787436948695984,-34.163821358228645,0.1850451963128084,2.0340134033871666,-1,92.27095399947936,-65.49845254664058,9983.536130969143,0.0
56,78.111,76.325,-33.713881952532475,-34.13259210902334,0.17899035033027122,2.3392889936148373,-1,92.27095399947936,-65.49845254664058,9988.353869394929,0.00048245193811350247
57,78.139,76.552,-33.52632695636893,-34.10462660977237,0.20502606833453996,2.820615242252148,-1,92.27095399947936,-65.49845254664058,10000.638431411033,0.0012291328525052274
58,78.13,76.413,-33.65264820513579,-34.08432073530673,0.21863514220329838,1.9743968230393212,-1,92.27095399947936,-65.49845254664058,9992.364585093042,-0.0008276742401819189
59,78.149,76.395,-33.697414457739114,-34.06735890246666,0.22836995876398816,1.6199348054788054,-1,92.27095399947936,-65.49845254664058,9989.432464821213,-0.00029347913859299903
60,78.158,76.43,-33.67509320897226,-34.04427931945303,0.23195210345785147,1.5916480384402345,-1,92.27095399947936,-65.49845254664058,9990.89447207435,0.00014634467797867957
61,78.139,76.552,-33.52632695636893,-34.0192338194713,0.24601839363427688,2.003536629196552,-1,92.27095399947936,-65.49845254664058,10000.638431411033,0.0009748087007960725
62,78.064,76.43,-33.54267069609266,-33.99676644414703,0.2578562588436341,1.7610421794327589,-1,92.27095399947936,-65.49845254664058,9999.567941750302,-0.00010704786158506023
63,78.092,76.404,-33.608115699929144,-33.971703193991736,0.2578733886927302,1.4099457718602608,-1,92.27095399947936,-65.49845254664058,9995.281395272104,-0.00042876507560675236
64,78.102,76.299,-33.72720320129932,-33.953260610722346,0.25479502820509164,0.8872127961659753,-1,92.27095399947936,-65.49845254664058,9987.481348214711,-0.0007806775823413173
65,78.055,76.308,-33.65199194485952,-33.93119952758084,0.2511250875665993,1.1118267212043191,-1,92.27095399947936,-65.49845254664058,9992.407569125608,0.0004931179578726479
66,77.97,76.073,-33.767248183213084,-33.92110586080456,0.2514367221038597,0.6119141082658627,-1,92.27095399947936,-65.49845254664058,9984.858463867102,-0.0007557696438909915
